,timestamp,year,month,day,hour,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12
4351,20230126062800,2023,1,26,6,96.96269206374377,98.9263333333333,99.99758333333308,94.71056666666664,96.80227499999998,97.66230833333331,96.96269206374377,97.63298319327733,95.81285833333337,93.57616806722692,99.99799999999976,97.03335,94.43718644067792
4352,20230126076400,2023,1,26,7,97.62870299512142,99.60798245614016,99.99799999999976,94.42000000000004,98.92035833333334,97.74936666666665,97.62870299512142,98.9931166666666,97.883,94.46205882352938,99.99799999999976,96.64088333333332,95.24296666666667
4353,20230126080000,2023,1,26,8,95.40849253883371,97.92349579831934,98.69964166666668,92.964425,94.20042499999995,96.71513333333338,95.40849253883371,95.7046,94.08538655462183,91.909725,99.24414166666664,95.492175,92.554268907563
4354,20230126093600,2023,1,26,9,87.08319432395454,89.66950833333333,90.38982499999996,83.84520338983054,85.10599166666672,89.72279166666668,87.08319432395454,87.06106666666669,87.04982500000006,84.7631008403361,91.57378333333328,87.68127500000006,81.05276666666667
4355,20230126107200,2023,1,26,10,74.17492111627801,75.32394495412845,78.06246666666662,71.27123333333334,76.02782499999998,73.3500420168067,74.17492111627801,78.56373109243695,75.4728,70.36256666666667,77.74270588235292,72.02136666666667,67.72544999999998
4356,20230126110800,2023,1,26,11,60.887868761140815,60.14299166666668,67.03151260504202,59.10732499999998,61.69011764705879,61.33218333333336,60.887868761140815,65.76612499999996,59.33598333333333,55.85611666666667,65.77133333333333,55.783134453781486,57.94973333333334
4357,20230126124400,2023,1,26,12,57.77548060957818,56.17503333333333,64.83002500000002,52.82236974789915,56.60711016949151,60.37957500000002,57.77548060957818,60.63235294117647,50.7582083333333,55.03096610169492,66.80352941176464,55.04967500000002,56.44144166666667
4358,20230126138000,2023,1,26,13,62.40029802648333,60.126425,68.03729999999999,59.819208333333314,64.25017500000003,63.25383333333333,62.40029802648333,64.90897500000001,58.16705833333332,56.740218487394976,67.877275,62.34917647058823,60.87363333333334
4359,20230126141600,2023,1,26,14,62.300434515716915,63.6293025210084,65.28338135593218,57.170806722689065,58.01819166666666,65.50148739495798,62.300434515716915,66.70118333333332,59.23757499999998,58.26057983193279,67.92413333333333,62.43748305084746,61.140655462184846
4360,20230126155200,2023,1,26,15,65.3090622917572,64.90510169491525,67.53336752136751,62.88956410256412,61.28305982905986,67.5959237288135,65.3090622917572,67.52081355932206,65.2897264957265,62.55595762711864,70.8280338983051,65.22878632478631,62.76935042735042
4361,20230126168800,2023,1,26,16,72.99270909813849,72.37887394957983,76.98899166666668,70.5811833333333,72.90584166666667,74.76656779661018,72.99270909813849,76.16980833333334,71.68109166666663,67.92383333333332,76.65514166666668,73.22133333333336,69.64713333333334
4362,20230126172400,2023,1,26,17,86.94962082378403,89.97945833333328,92.40281666666664,82.11289166666671,87.89776470588235,89.56363333333327,86.94962082378403,87.90602499999999,84.82372268907562,81.2368583333333,90.53167499999996,88.74407500000001,81.24690833333328
4363,20230126186000,2023,1,26,18,90.77712473898652,92.67591666666664,95.38704166666668,85.70794957983195,91.52999166666667,92.38153781512608,90.77712473898652,90.87169166666666,89.18787500000002,86.28426050420164,95.64061666666667,92.18090756302522,86.70058333333334
4364,20230126199600,2023,1,26,19,92.5738663165266,94.70545378151256,96.47524999999996,89.30865833333337,93.17308403361343,93.7732083333333,92.5738663165266,92.79620833333334,90.97645833333335,89.08920833333332,97.01813333333332,93.54254166666668,87.45432499999998
4365,20230126203200,2023,1,26,20,92.32964172791226,93.05401709401706,94.6755811965812,90.29620689655177,89.63385344827584,93.2424188034188,92.32964172791226,93.38989743589748,91.7268205128205,90.98735042735044,98.84788034188028,94.1899217391304,85.58211111111115
4366,20230126216800,2023,1,26,21,90.67473441871357,90.68224576271186,93.12379166666668,89.42135833333336,88.24952100840338,90.52439166666665,90.67473441871357,91.57781666666668,89.65690000000002,89.27384166666667,97.6517916666666,93.42542016806726,83.83500000000002
4367,20230126220400,2023,1,26,22,90.88147683982685,92.496075,94.51466666666668,88.85636666666664,89.38490756302518,90.7849,90.88147683982685,92.61878333333333,89.694025,87.60929999999993,96.38243333333332,92.54352100840332,84.8112666666667
4368,20230126234000,2023,1,26,23,91.25225537942448,93.90297499999996,95.74410084033612,89.10521666666664,90.19183333333332,91.63935833333332,91.25225537942448,93.13327499999998,89.877725,86.11124166666664,94.99387500000005,92.78017499999996,86.29503333333335
4369,20230127007600,2023,1,27,0,92.24658819073085,95.156025,96.7232583333333,89.58905000000003,91.81799166666671,92.55912500000004,92.24658819073085,94.09544166666666,91.126075,87.07764166666666,95.92749999999997,93.12394999999997,87.5164117647059
4370,20230127011200,2023,1,27,1,92.39852945632798,95.5118,96.75720168067228,89.8299159663866,91.28338333333336,93.17640833333331,92.39852945632798,94.08688333333328,91.15696666666666,87.27119166666667,95.77131666666664,93.74776470588236,87.79099166666666
4371,20230127024800,2023,1,27,2,92.02714517130426,94.89039166666672,96.46679831932774,89.55151666666666,91.17739166666664,92.526725,92.02714517130426,93.81331932773104,90.76009166666668,86.91435833333337,95.49308333333332,93.4166666666667,87.28825423728813
4372,20230127038400,2023,1,27,3,91.62315664903967,93.78755,95.4560756302521,88.91878333333327,90.93643333333335,91.82420168067225,91.62315664903967,93.67563025210087,90.708325,87.40530833333337,96.3272,92.70469491525424,86.11052066115703
4373,20230127042000,2023,1,27,4,88.71719700832567,91.74910084033615,92.60826890756304,83.8536134453782,89.28415,89.76203389830513,88.71719700832567,91.760575,87.96695000000001,84.13990833333331,93.4658,88.68476666666662,82.61399999999999
4374,20230127055600,2023,1,27,5,84.70224322799999,87.84720000000002,88.82424999999996,79.91756666666662,85.5386,86.55699159663862,84.70224322799999,87.64112499999996,83.50612711864409,79.48081512605046,89.16701666666668,84.85801666666666,78.38696666666671
4375,20230127069200,2023,1,27,6,80.18056272189632,82.83017241379308,84.85031578947368,77.3878448275862,80.11789743589745,82.30387931034484,80.18056272189632,82.46206896551726,78.19719658119658,73.9649487179487,83.92454700854701,81.50799130434783,74.43932758620691
4376,20230127072800,2023,1,27,7,78.35990964476699,81.31545000000001,82.78199999999995,74.59163865546216,78.98409243697478,80.82555000000005,78.35990964476699,80.88013333333332,76.74149166666666,72.327975,82.41472500000002,78.98215833333332,72.11379166666667
4377,20230127086400,2023,1,27,8,75.33329645824432,76.73672500000004,78.5794369747899,70.48389999999999,75.41283050847463,78.01895833333333,75.33329645824432,78.94682500000003,74.97130252100841,71.35190833333333,81.04598319327734,75.10945000000002,68.00894117647059
4378,20230127090000,2023,1,27,9,63.77406925133691,64.21431666666672,67.15115833333336,58.82321666666666,60.06810000000002,67.77415833333333,63.77406925133691,67.53720000000003,62.69729411764708,61.92253781512604,70.36457983193276,63.755116666666666,57.20708333333332
4379,20230127103600,2023,1,27,10,62.58296126993921,63.6593,66.39104166666667,58.88574166666668,60.09063025210085,65.15957499999999,62.58296126993921,65.97665000000002,59.61530833333332,58.723605042016814,67.14486666666663,62.53264166666668,60.2332136752137
4380,20230127117200,2023,1,27,11,64.12277516552075,65.916825,67.31093333333332,61.75679999999998,61.80944166666665,66.83769747899159,64.12277516552075,67.2794285714286,61.21525833333335,59.69774789915963,67.97136666666667,64.00134453781513,61.55368333333331
4381,20230127120800,2023,1,27,12,61.85508302139038,61.924208333333326,65.90725000000002,60.11057142857142,61.20129166666669,63.48794117647059,61.85508302139038,65.18608333333334,57.09604166666664,58.39997500000001,66.90925210084033,60.96582352941178,59.21747499999999
4382,20230127134400,2023,1,27,13,58.13764340463458,57.87357499999999,61.88289999999999,57.75235000000003,57.65174789915964,58.96795833333331,58.13764340463458,61.344408333333305,53.20384166666666,54.67645000000001,63.00039999999999,57.46854621848738,55.69190000000001
4383,20230127148000,2023,1,27,14,64.53836708860756,61.72615000000001,61.043458333333305,56.081899999999976,54.56135833333333,61.99795000000002,59.418050035161734,62.82432500000001,56.247725,55.592566666666656,64.13114166666666,57.80183333333335,56.46982499999997
4384,20230127151600,2023,1,27,15,59.19181666666669,54.2797142857143,56.91624999999996,54.41950833333335,47.96514166666665,57.06105833333336,55.039139384920645,55.47081666666668,53.08085833333334,53.39532499999998,60.48058333333336,55.544825,52.66377500000001
4385,20230127165200,2023,1,27,16,68.94613043478262,65.15673275862066,69.33084347826089,65.28058620689653,64.26369565217388,65.52035964912281,65.70708460594263,67.85730172413793,63.24812931034481,61.39427826086956,68.63048275862072,66.16337068965512,62.69310434782606
4386,20230127178800,2023,1,27,17,82.81329166666667,76.05979166666665,79.38499166666665,74.47060833333332,72.73321008403363,76.95429999999998,75.7237862570028,76.04711666666664,72.33874166666666,71.17415833333332,78.7875,76.56902500000002,71.35269999999997
4387,20230127182400,2023,1,27,18,87.87619166666664,80.10320000000003,83.882725,77.73656666666668,75.10283333333338,81.03795798319331,79.39604105975725,78.5897166666667,74.17194999999998,73.86777499999995,83.45414166666664,81.42916806722691,75.50026666666669
4388,20230127196000,2023,1,27,19,89.66777499999999,81.17828571428572,84.75585000000004,79.7877333333333,76.92102499999997,82.93865,81.34777086834735,79.74989075630252,77.85710833333337,76.34489166666665,85.7658166666667,84.01987394957983,77.18635000000002
4389,20230127209600,2023,1,27,20,89.33793333333338,81.40795798319328,83.6223333333333,80.4272605042017,77.84588333333333,82.07795833333334,81.4513857201214,81.07353781512606,78.70255833333331,76.82157500000002,85.86208333333333,83.51686666666669,76.72068067226891
4390,20230127213200,2023,1,27,21,77.25852100840335,74.76121848739496,76.86212499999998,71.3132666666667,73.80180833333334,72.9642833333333,74.18966898926236,77.17803361344541,72.81905833333332,69.62884166666666,79.42082500000002,73.34657142857138,70.92147499999997
4391,20230127226800,2023,1,27,22,77.23880000000001,75.66482500000004,77.8432916666667,72.578756302521,74.36075423728813,74.07448305084745,74.79828349366583,78.00686666666667,73.4027416666667,69.564825,79.33064166666665,73.79763333333334,71.71578333333335
4392,20230127230400,2023,1,27,23,77.764775,76.61645833333336,78.99512605042015,74.15445378151257,75.19905833333334,75.1284166666667,75.81410933706817,79.02486554621848,74.5758666666667,70.40424166666669,80.39057499999998,74.85618333333336,72.65929166666668
4393,20230128004000,2023,1,28,0,77.88669166666669,77.20864705882353,78.42115833333334,72.88891666666667,75.66464166666667,75.91594117647058,76.18123906395891,80.36815000000001,76.22484166666666,72.06749166666668,81.90085000000002,73.85366386554618,71.773875
4394,20230128017600,2023,1,28,1,79.21067500000001,78.37942016806723,80.31658823529409,75.0179,76.84288333333329,77.13071666666666,77.38514018440709,80.78880833333334,76.67074999999997,72.37633333333333,81.984475,76.15327499999995,73.74985714285717
4395,20230128021200,2023,1,28,2,82.20263559322031,81.89405932203391,83.1617155172414,76.16955932203389,80.34850847457625,80.81486554621847,80.36976193617423,84.52774789915968,80.32160169491523,75.44865546218487,85.1942605042017,78.5120593220339,75.84147457627117
4396,20230128034800,2023,1,28,3,88.93659166666662,88.02523333333333,89.48259663865548,80.42609999999999,85.21826890756302,86.51686666666662,85.51688776260505,88.72795833333338,84.38902500000003,79.867875,89.25827500000001,85.09151260504203,80.26235000000001
4397,20230128048400,2023,1,28,4,94.246625,92.51293333333332,94.49330833333336,84.98367499999999,88.89879166666667,90.18042016806724,89.96454578664799,92.812825,88.74549166666667,84.75329166666666,93.4934,90.097512605042,84.35627500000002
4398,20230128052000,2023,1,28,5,96.30817499999992,94.70935000000004,96.5303050847458,87.3822666666667,91.67602499999998,92.2491833333334,92.2895434792844,94.41686666666666,91.14676666666668,87.55999166666673,95.92952499999996,92.55948333333336,87.00658333333332
4399,20230128065600,2023,1,28,6,98.6661583333333,96.3879666666666,97.45279166666666,89.71189166666667,93.70135,94.15226666666662,93.92117317561203,95.4363583333334,92.6061333333333,89.12604999999999,96.94446666666668,93.89918644067797,88.96945833333335
4400,20230128079200,2023,1,28,7,99.27315833333326,97.1775210084034,98.20318333333331,90.55940000000004,95.26540833333334,95.13029999999996,94.96681402894488,96.3085083333333,94.08868067226894,90.5704416666666,98.21403333333336,94.57124166666664,90.23989166666668
4401,20230128082800,2023,1,28,8,96.45635294117643,94.55317796610171,95.92078151260505,88.10047500000002,92.19500833333336,92.22588333333331,92.25706472546646,94.34166666666668,91.41379166666668,87.2767142857143,95.47440833333332,91.71089166666668,87.41562500000003
4402,20230128096400,2023,1,28,9,89.00020168067223,89.36150833333332,91.0900333333333,80.24258333333336,87.24061344537812,87.7516806722689,86.75642400763975,90.57970000000005,87.34412605042019,81.74195833333334,90.70547457627116,85.14434999999995,80.87485833333334
4403,20230128100000,2023,1,28,10,74.77081512605042,70.12687499999998,75.77734453781511,63.984858333333335,74.0441,69.21084166666665,70.70636956699344,76.04124999999998,72.79854166666668,68.28311764705883,74.74689915966385,64.07487499999996,64.61691666666667
4404,20230128113600,2023,1,28,11,63.21575630252101,62.48358823529408,69.38855833333332,57.61713333333334,65.92143697478988,61.70886554621848,62.76992846608982,70.70244537815128,64.24997457627119,56.3252857142857,68.18466386554623,55.106025,58.33540833333334
4405,20230128127200,2023,1,28,12,58.88237499999999,62.36169999999999,68.14599999999999,53.84741666666668,64.03845000000001,63.76852100840336,61.880006808873674,67.04381512605038,62.121884297520666,57.15805000000002,67.62208333333335,57.55635294117646,60.01343333333333
4406,20230128130800,2023,1,28,13,57.14708403361347,59.06079166666666,65.75380833333334,59.80294166666668,63.19680833333332,59.21636666666666,60.136688503734824,64.71368907563023,58.37461344537815,53.8240588235294,64.5568833333333,57.52968333333333,58.46353333333334
4407,20230128144400,2023,1,28,14,59.46251666666664,59.74384166666668,61.65964957264956,55.79358823529412,55.0893613445378,60.56515000000001,58.486589127552726,62.7213833333333,56.24821666666669,54.79635833333335,61.21444537815128,58.01489999999999,56.52965833333333
