timestamp,month,day,hour,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12
20220724141200,7,24,14,0.9460510257965129,0.8510518681066286,0.8784133552021146,1.0,0.9145503655882312,0.8254858713373405,0.9353025960244465,0.8760431950560269,0.9196746493569352,0.9785890512226233,0.903905057985062,0.9386181400617244,0.9386181400617244
20220724154800,7,24,15,0.9640066739133522,0.8415565642732679,0.9204469029073136,0.9351384492241435,0.9305110133090678,0.8707076819610357,0.9605153990369582,0.9309996255058635,0.899473091941339,0.9778058469204464,0.9509981905243732,0.882823126591467,0.882823126591467
20220724168400,7,24,16,0.920870863641819,0.8577749245963218,0.8552124180169516,0.9177931969734083,0.9371682164170103,0.8593882233138695,0.9343334337639853,0.8766002028383446,0.8948896596816185,0.9524628803071282,0.8757723834907967,0.8658731645819865,0.8658731645819865
20220724172000,7,24,17,0.8739295258619222,0.8237134308398848,0.770869013090308,0.8853878389872172,0.9199467073081127,0.7761420403528743,0.8505360065940228,0.8964174362348772,0.8920664899651982,0.917552918955035,0.8168959442695255,0.8359265509966559,0.8359265509966559
20220724185600,7,24,18,0.8119350958196829,0.7497090108089435,0.724839352285395,0.8257522404899927,0.8249871186691632,0.7250406368475286,0.7909467692181053,0.8045371679979365,0.8074487922630975,0.8620191340360004,0.7587242754615556,0.7844326732445902,0.7844326732445902
20220724199200,7,24,19,0.7554892247541769,0.6890487109621135,0.6789517885485497,0.7719937031191203,0.7289186087477956,0.6720674449414283,0.7363246818474797,0.71529672760567,0.7410944066081044,0.7967784332367224,0.6966315365701574,0.7322894787727348,0.7322894787727348
20220724202800,7,24,20,0.7276154016723426,0.6461427990220308,0.6445707222708348,0.745958283084757,0.6833114342117698,0.6354934199484192,0.7021503916826979,0.6745008175086111,0.7094465118359021,0.7687262193454142,0.6780380417866774,0.7059014602803542,0.7059014602803542
20220724216400,7,24,21,0.7024612684572376,0.6245237209161617,0.6215523738570053,0.7241916080498941,0.6537845979331119,0.6137305284066337,0.6778246054150111,0.6522855095780999,0.6880751675304333,0.7463296501089672,0.6563490515864656,0.6818421291730916,0.6818421291730916
20220724220000,7,24,22,0.6822170927315914,0.6068297479897837,0.6021722610309687,0.7058208418556304,0.6363628721893895,0.5961450131334122,0.657805617582441,0.6254261407860392,0.6596367119747968,0.71351062890322,0.6259357088608491,0.6626763031347257,0.6626763031347257
20220724233600,7,24,23,0.6633052416869356,0.5924402185015927,0.5894136574370662,0.6847559320872975,0.6199366325093947,0.5817285935799789,0.6404522272971988,0.6118704995754566,0.6449500639063528,0.697965337011656,0.6084767619732859,0.6423341521624315,0.6423341521624315
20220725007200,7,25,0,0.6447939814077056,0.5744093273578441,0.5688534812308977,0.6689590782038498,0.6109468625934609,0.5636703204086835,0.6198235655429785,0.5889956447854656,0.6192737607334412,0.6727427268155219,0.5881366131791492,0.6250517107049399,0.6250517107049399
20220725010800,7,25,1,0.6326568705812996,0.5594362860496502,0.5544284058038731,0.6573598897771041,0.5882503728872113,0.5501602442253124,0.6064807991756869,0.5743769637461034,0.6044272094012084,0.6575182637330281,0.5768285739376116,0.6131223203571505,0.6131223203571505
20220725024400,7,25,2,0.6214421469277409,0.5490107380629916,0.5467435882383987,0.6462073781740345,0.5805295256565214,0.5406887722870977,0.5957937057885628,0.5655270438095982,0.5940885979634547,0.6466901216554815,0.5663844528501554,0.6027518685219969,0.6027518685219969
20220725038000,7,25,3,0.6095123269390249,0.5391248712176813,0.5373131326584081,0.633066835198632,0.5667067113094816,0.5296271080544448,0.583804357608643,0.5541585407476207,0.5825758607981131,0.6347350277353392,0.5556756135196358,0.591205240809765,0.591205240809765
